"","date","tmin","year","month","day","wy","yd","wyd","tmax","tmean","location"
"9908",2045-02-15,9.4147,2045,2,15,2045,46,138,20.5834,14.99905,"Santa Barbara"
"9909",2045-02-16,9.2379,2045,2,16,2045,47,139,21.7279,15.4829,"Santa Barbara"
"9910",2045-02-17,8.0055,2045,2,17,2045,48,140,24.4762,16.24085,"Santa Barbara"
"9911",2045-02-18,9.1338,2045,2,18,2045,49,141,25.0231,17.07845,"Santa Barbara"
"9912",2045-02-19,7.212,2045,2,19,2045,50,142,23.4528,15.3324,"Santa Barbara"
"9913",2045-02-20,7.5723,2045,2,20,2045,51,143,20.483,14.02765,"Santa Barbara"
"9914",2045-02-21,11.423,2045,2,21,2045,52,144,18.8444,15.1337,"Santa Barbara"
"9915",2045-02-22,9.8253,2045,2,22,2045,53,145,17.0316,13.42845,"Santa Barbara"
"9916",2045-02-23,9.4226,2045,2,23,2045,54,146,17.5192,13.4709,"Santa Barbara"
"9917",2045-02-24,6.5626,2045,2,24,2045,55,147,18.303,12.4328,"Santa Barbara"
"9918",2045-02-25,11.4682,2045,2,25,2045,56,148,18.5429,15.00555,"Santa Barbara"
"9919",2045-02-26,10.9857,2045,2,26,2045,57,149,17.4892,14.23745,"Santa Barbara"
"9920",2045-02-27,13.3416,2045,2,27,2045,58,150,18.4926,15.9171,"Santa Barbara"
"9921",2045-02-28,12.5767,2045,2,28,2045,59,151,18.1154,15.34605,"Santa Barbara"
"9922",2045-03-01,12.12,2045,3,1,2045,60,152,18.735,15.4275,"Santa Barbara"
"9923",2045-03-02,9.3335,2045,3,2,2045,61,153,16.9688,13.15115,"Santa Barbara"
"9924",2045-03-03,8.7072,2045,3,3,2045,62,154,17.8548,13.281,"Santa Barbara"
"9925",2045-03-04,9.262,2045,3,4,2045,63,155,17.8718,13.5669,"Santa Barbara"
"9926",2045-03-05,7.343,2045,3,5,2045,64,156,23.5832,15.4631,"Santa Barbara"
"9927",2045-03-06,9.3405,2045,3,6,2045,65,157,21.7224,15.53145,"Santa Barbara"
"9928",2045-03-07,8.6797,2045,3,7,2045,66,158,20.8403,14.76,"Santa Barbara"
"9929",2045-03-08,9.8369,2045,3,8,2045,67,159,21.7901,15.8135,"Santa Barbara"
"9930",2045-03-09,9.8469,2045,3,9,2045,68,160,19.7149,14.7809,"Santa Barbara"
"9931",2045-03-10,9.0449,2045,3,10,2045,69,161,16.1849,12.6149,"Santa Barbara"
"9932",2045-03-11,8.2744,2045,3,11,2045,70,162,13.8247,11.04955,"Santa Barbara"
"9933",2045-03-12,8.0659,2045,3,12,2045,71,163,17.6974,12.88165,"Santa Barbara"
"9934",2045-03-13,7.695,2045,3,13,2045,72,164,16.3057,12.00035,"Santa Barbara"
"9935",2045-03-14,6.3106,2045,3,14,2045,73,165,15.2233,10.76695,"Santa Barbara"
"9936",2045-03-15,9.5298,2045,3,15,2045,74,166,17.8273,13.67855,"Santa Barbara"
"9937",2045-03-16,10.7329,2045,3,16,2045,75,167,17.2763,14.0046,"Santa Barbara"
"9938",2045-03-17,11.0456,2045,3,17,2045,76,168,18.5052,14.7754,"Santa Barbara"
"9939",2045-03-18,10.8963,2045,3,18,2045,77,169,19.7921,15.3442,"Santa Barbara"
"9940",2045-03-19,10.7789,2045,3,19,2045,78,170,18.7058,14.74235,"Santa Barbara"
"9941",2045-03-20,10.9982,2045,3,20,2045,79,171,18.0043,14.50125,"Santa Barbara"
"9942",2045-03-21,9.2084,2045,3,21,2045,80,172,20.2739,14.74115,"Santa Barbara"
"9943",2045-03-22,9.8446,2045,3,22,2045,81,173,17.2716,13.5581,"Santa Barbara"
"9944",2045-03-23,8.9427,2045,3,23,2045,82,174,14.816,11.87935,"Santa Barbara"
"9945",2045-03-24,7.9438,2045,3,24,2045,83,175,14.3434,11.1436,"Santa Barbara"
"9946",2045-03-25,6.3072,2045,3,25,2045,84,176,18.1362,12.2217,"Santa Barbara"
"9947",2045-03-26,9.4816,2045,3,26,2045,85,177,19.6543,14.56795,"Santa Barbara"
"9948",2045-03-27,6.0994,2045,3,27,2045,86,178,16.5513,11.32535,"Santa Barbara"
"9949",2045-03-28,5.4759,2045,3,28,2045,87,179,13.8575,9.6667,"Santa Barbara"
"9950",2045-03-29,7.8173,2045,3,29,2045,88,180,17.4899,12.6536,"Santa Barbara"
"9951",2045-03-30,9.4226,2045,3,30,2045,89,181,18.5005,13.96155,"Santa Barbara"
"9952",2045-03-31,10.4281,2045,3,31,2045,90,182,18.4196,14.42385,"Santa Barbara"
"9953",2045-04-01,11.5905,2045,4,1,2045,91,183,18.0402,14.81535,"Santa Barbara"
"9954",2045-04-02,7.7223,2045,4,2,2045,92,184,18.5974,13.15985,"Santa Barbara"
"9955",2045-04-03,8.5418,2045,4,3,2045,93,185,16.5846,12.5632,"Santa Barbara"
"9956",2045-04-04,9.4774,2045,4,4,2045,94,186,17.7068,13.5921,"Santa Barbara"
"9957",2045-04-05,7.4913,2045,4,5,2045,95,187,16.5929,12.0421,"Santa Barbara"
"9958",2045-04-06,7.0925,2045,4,6,2045,96,188,19.1048,13.09865,"Santa Barbara"
"9959",2045-04-07,7.7233,2045,4,7,2045,97,189,19.3818,13.55255,"Santa Barbara"
"9960",2045-04-08,9.2411,2045,4,8,2045,98,190,21.9376,15.58935,"Santa Barbara"
"9961",2045-04-09,8.8439,2045,4,9,2045,99,191,21.6975,15.2707,"Santa Barbara"
"9962",2045-04-10,9.3918,2045,4,10,2045,100,192,20.8783,15.13505,"Santa Barbara"
"9963",2045-04-11,8.7944,2045,4,11,2045,101,193,17.6746,13.2345,"Santa Barbara"
"9964",2045-04-12,8.1544,2045,4,12,2045,102,194,20.5965,14.37545,"Santa Barbara"
"9965",2045-04-13,7.8924,2045,4,13,2045,103,195,18.6706,13.2815,"Santa Barbara"
"9966",2045-04-14,7.7096,2045,4,14,2045,104,196,19.9839,13.84675,"Santa Barbara"
"9967",2045-04-15,8.2285,2045,4,15,2045,105,197,19.7856,14.00705,"Santa Barbara"
"9968",2045-04-16,8.1743,2045,4,16,2045,106,198,20.767,14.47065,"Santa Barbara"
"9969",2045-04-17,8.8157,2045,4,17,2045,107,199,25.5423,17.179,"Santa Barbara"
"9970",2045-04-18,10.1677,2045,4,18,2045,108,200,25.2875,17.7276,"Santa Barbara"
"9971",2045-04-19,10.3249,2045,4,19,2045,109,201,25.3626,17.84375,"Santa Barbara"
"9972",2045-04-20,11.4716,2045,4,20,2045,110,202,23.6652,17.5684,"Santa Barbara"
"9973",2045-04-21,9.3408,2045,4,21,2045,111,203,21.2539,15.29735,"Santa Barbara"
"9974",2045-04-22,10.9245,2045,4,22,2045,112,204,22.5983,16.7614,"Santa Barbara"
"9975",2045-04-23,11.5384,2045,4,23,2045,113,205,22.071,16.8047,"Santa Barbara"
"9976",2045-04-24,11.2911,2045,4,24,2045,114,206,19.9012,15.59615,"Santa Barbara"
"9977",2045-04-25,11.8106,2045,4,25,2045,115,207,19.0867,15.44865,"Santa Barbara"
"9978",2045-04-26,11.16,2045,4,26,2045,116,208,19.349,15.2545,"Santa Barbara"
"9979",2045-04-27,10.0077,2045,4,27,2045,117,209,20.6732,15.34045,"Santa Barbara"
"9980",2045-04-28,9.358,2045,4,28,2045,118,210,22.0439,15.70095,"Santa Barbara"
"9981",2045-04-29,9.5708,2045,4,29,2045,119,211,22.0407,15.80575,"Santa Barbara"
"9982",2045-04-30,11.6242,2045,4,30,2045,120,212,21.751,16.6876,"Santa Barbara"
"9983",2045-05-01,13.9343,2045,5,1,2045,121,213,23.495,18.71465,"Santa Barbara"
"9984",2045-05-02,13.4638,2045,5,2,2045,122,214,23.3866,18.4252,"Santa Barbara"
"9985",2045-05-03,15.0054,2045,5,3,2045,123,215,26.6111,20.80825,"Santa Barbara"
"9986",2045-05-04,15.568,2045,5,4,2045,124,216,33.1412,24.3546,"Santa Barbara"
"9987",2045-05-05,12.9956,2045,5,5,2045,125,217,22.9089,17.95225,"Santa Barbara"
"9988",2045-05-06,12.0697,2045,5,6,2045,126,218,20.4267,16.2482,"Santa Barbara"
"9989",2045-05-07,11.1444,2045,5,7,2045,127,219,22.3648,16.7546,"Santa Barbara"
"9990",2045-05-08,12.6667,2045,5,8,2045,128,220,22.0386,17.35265,"Santa Barbara"
"9991",2045-05-09,12.3636,2045,5,9,2045,129,221,20.8952,16.6294,"Santa Barbara"
"9992",2045-05-10,14.0531,2045,5,10,2045,130,222,22.2433,18.1482,"Santa Barbara"
"9993",2045-05-11,13.9771,2045,5,11,2045,131,223,24.5807,19.2789,"Santa Barbara"
"9994",2045-05-12,13.5482,2045,5,12,2045,132,224,25.7795,19.66385,"Santa Barbara"
"9995",2045-05-13,11.8906,2045,5,13,2045,133,225,22.7776,17.3341,"Santa Barbara"
"9996",2045-05-14,10.4788,2045,5,14,2045,134,226,19.0931,14.78595,"Santa Barbara"
"9997",2045-05-15,12.7575,2045,5,15,2045,135,227,20.7035,16.7305,"Santa Barbara"
"9998",2045-05-16,13.1132,2045,5,16,2045,136,228,20.6497,16.88145,"Santa Barbara"
"9999",2045-05-17,11.2272,2045,5,17,2045,137,229,22.026,16.6266,"Santa Barbara"
"10000",2045-05-18,12.4379,2045,5,18,2045,138,230,21.6703,17.0541,"Santa Barbara"
"10001",2045-05-19,11.6368,2045,5,19,2045,139,231,21.2028,16.4198,"Santa Barbara"
"10002",2045-05-20,11.7717,2045,5,20,2045,140,232,21.93,16.85085,"Santa Barbara"
"10003",2045-05-21,11.848,2045,5,21,2045,141,233,19.7058,15.7769,"Santa Barbara"
"10004",2045-05-22,14.5869,2045,5,22,2045,142,234,18.2019,16.3944,"Santa Barbara"
"10005",2045-05-23,14.6476,2045,5,23,2045,143,235,22.3593,18.50345,"Santa Barbara"
"10006",2045-05-24,11.216,2045,5,24,2045,144,236,22.5967,16.90635,"Santa Barbara"
"10007",2045-05-25,11.0437,2045,5,25,2045,145,237,25.2494,18.14655,"Santa Barbara"
"10008",2045-05-26,14.6589,2045,5,26,2045,146,238,24.6684,19.66365,"Santa Barbara"
"10009",2045-05-27,14.916,2045,5,27,2045,147,239,21.645,18.2805,"Santa Barbara"
"10010",2045-05-28,12.355,2045,5,28,2045,148,240,22.7135,17.53425,"Santa Barbara"
"10011",2045-05-29,11.9853,2045,5,29,2045,149,241,22.6559,17.3206,"Santa Barbara"
"10012",2045-05-30,10.9505,2045,5,30,2045,150,242,18.0235,14.487,"Santa Barbara"
"10013",2045-05-31,11.0245,2045,5,31,2045,151,243,21.1173,16.0709,"Santa Barbara"
"10014",2045-06-01,14.3821,2045,6,1,2045,152,244,22.7078,18.54495,"Santa Barbara"
"10015",2045-06-02,13.0523,2045,6,2,2045,153,245,22.5963,17.8243,"Santa Barbara"
"10016",2045-06-03,12.9701,2045,6,3,2045,154,246,23.1756,18.07285,"Santa Barbara"
"10017",2045-06-04,11.6803,2045,6,4,2045,155,247,24.4389,18.0596,"Santa Barbara"
"10018",2045-06-05,11.4727,2045,6,5,2045,156,248,24.0072,17.73995,"Santa Barbara"
"10019",2045-06-06,13.177,2045,6,6,2045,157,249,27.084,20.1305,"Santa Barbara"
"10020",2045-06-07,14.1988,2045,6,7,2045,158,250,22.5832,18.391,"Santa Barbara"
"10021",2045-06-08,13.8329,2045,6,8,2045,159,251,24.8879,19.3604,"Santa Barbara"
"10022",2045-06-09,13.9696,2045,6,9,2045,160,252,24.1953,19.08245,"Santa Barbara"
"10023",2045-06-10,13.8419,2045,6,10,2045,161,253,23.1659,18.5039,"Santa Barbara"
"10024",2045-06-11,15.0326,2045,6,11,2045,162,254,25.0197,20.02615,"Santa Barbara"
"10025",2045-06-12,15.5056,2045,6,12,2045,163,255,23.0419,19.27375,"Santa Barbara"
"10026",2045-06-13,15.1588,2045,6,13,2045,164,256,23.5623,19.36055,"Santa Barbara"
"10027",2045-06-14,11.7914,2045,6,14,2045,165,257,25.3237,18.55755,"Santa Barbara"
"10028",2045-06-15,15.0828,2045,6,15,2045,166,258,26.9619,21.02235,"Santa Barbara"
"10029",2045-06-16,14.0322,2045,6,16,2045,167,259,23.9511,18.99165,"Santa Barbara"
"10030",2045-06-17,13.4854,2045,6,17,2045,168,260,23.2718,18.3786,"Santa Barbara"
"10031",2045-06-18,12.9016,2045,6,18,2045,169,261,20.1793,16.54045,"Santa Barbara"
"10032",2045-06-19,13.362,2045,6,19,2045,170,262,19.3668,16.3644,"Santa Barbara"
"10033",2045-06-20,12.7798,2045,6,20,2045,171,263,22.184,17.4819,"Santa Barbara"
"10034",2045-06-21,12.973,2045,6,21,2045,172,264,21.8153,17.39415,"Santa Barbara"
"10035",2045-06-22,13.7603,2045,6,22,2045,173,265,23.1037,18.432,"Santa Barbara"
"10036",2045-06-23,12.7278,2045,6,23,2045,174,266,23.2999,18.01385,"Santa Barbara"
"10037",2045-06-24,11.5638,2045,6,24,2045,175,267,23.1622,17.363,"Santa Barbara"
"10038",2045-06-25,13.1842,2045,6,25,2045,176,268,22.1709,17.67755,"Santa Barbara"
"10039",2045-06-26,13.9329,2045,6,26,2045,177,269,23.2603,18.5966,"Santa Barbara"
"10040",2045-06-27,13.3025,2045,6,27,2045,178,270,23.8221,18.5623,"Santa Barbara"
"10041",2045-06-28,13.4034,2045,6,28,2045,179,271,23.4682,18.4358,"Santa Barbara"
"10042",2045-06-29,14.0428,2045,6,29,2045,180,272,23.1696,18.6062,"Santa Barbara"
"10043",2045-06-30,12.0915,2045,6,30,2045,181,273,22.341,17.21625,"Santa Barbara"
"10044",2045-07-01,17.3062,2045,7,1,2045,182,274,28.698,23.0021,"Santa Barbara"
"10045",2045-07-02,19.7765,2045,7,2,2045,183,275,28.7456,24.26105,"Santa Barbara"
"10046",2045-07-03,18.8232,2045,7,3,2045,184,276,28.7691,23.79615,"Santa Barbara"
"10047",2045-07-04,15.9913,2045,7,4,2045,185,277,26.1183,21.0548,"Santa Barbara"
"10048",2045-07-05,15.3997,2045,7,5,2045,186,278,24.3525,19.8761,"Santa Barbara"
"10049",2045-07-06,15.0448,2045,7,6,2045,187,279,22.6881,18.86645,"Santa Barbara"
"10050",2045-07-07,14.6836,2045,7,7,2045,188,280,22.1761,18.42985,"Santa Barbara"
"10051",2045-07-08,13.1923,2045,7,8,2045,189,281,22.7771,17.9847,"Santa Barbara"
"10052",2045-07-09,13.9729,2045,7,9,2045,190,282,24.8712,19.42205,"Santa Barbara"
"10053",2045-07-10,14.3253,2045,7,10,2045,191,283,23.0975,18.7114,"Santa Barbara"
"10054",2045-07-11,12.2045,2045,7,11,2045,192,284,25.5608,18.88265,"Santa Barbara"
"10055",2045-07-12,13.0092,2045,7,12,2045,193,285,23.462,18.2356,"Santa Barbara"
"10056",2045-07-13,11.1662,2045,7,13,2045,194,286,26.1295,18.64785,"Santa Barbara"
"10057",2045-07-14,14.1017,2045,7,14,2045,195,287,23.1971,18.6494,"Santa Barbara"
"10058",2045-07-15,12.4219,2045,7,15,2045,196,288,25.4254,18.92365,"Santa Barbara"
"10059",2045-07-16,12.9789,2045,7,16,2045,197,289,23.7423,18.3606,"Santa Barbara"
"10060",2045-07-17,11.4737,2045,7,17,2045,198,290,26.9262,19.19995,"Santa Barbara"
"10061",2045-07-18,14.0628,2045,7,18,2045,199,291,27.0835,20.57315,"Santa Barbara"
"10062",2045-07-19,13.4669,2045,7,19,2045,200,292,24.7221,19.0945,"Santa Barbara"
"10063",2045-07-20,12.1083,2045,7,20,2045,201,293,25.5413,18.8248,"Santa Barbara"
"10064",2045-07-21,11.9722,2045,7,21,2045,202,294,24.723,18.3476,"Santa Barbara"
"10065",2045-07-22,13.2509,2045,7,22,2045,203,295,24.4469,18.8489,"Santa Barbara"
"10066",2045-07-23,13.1908,2045,7,23,2045,204,296,23.6668,18.4288,"Santa Barbara"
"10067",2045-07-24,14.5201,2045,7,24,2045,205,297,24.7129,19.6165,"Santa Barbara"
"10068",2045-07-25,15.0348,2045,7,25,2045,206,298,25.7941,20.41445,"Santa Barbara"
"10069",2045-07-26,12.4157,2045,7,26,2045,207,299,25.6223,19.019,"Santa Barbara"
"10070",2045-07-27,14.0692,2045,7,27,2045,208,300,23.8938,18.9815,"Santa Barbara"
"10071",2045-07-28,15.4059,2045,7,28,2045,209,301,27.1048,21.25535,"Santa Barbara"
"10072",2045-07-29,15.8065,2045,7,29,2045,210,302,26.7441,21.2753,"Santa Barbara"
"10073",2045-07-30,14.8022,2045,7,30,2045,211,303,25.5554,20.1788,"Santa Barbara"
"10074",2045-07-31,15.1587,2045,7,31,2045,212,304,25.8239,20.4913,"Santa Barbara"
"10075",2045-08-01,15.3607,2045,8,1,2045,213,305,26.2237,20.7922,"Santa Barbara"
"10076",2045-08-02,16.4811,2045,8,2,2045,214,306,24.6691,20.5751,"Santa Barbara"
"10077",2045-08-03,15.2559,2045,8,3,2045,215,307,25.2264,20.24115,"Santa Barbara"
"10078",2045-08-04,16.0993,2045,8,4,2045,216,308,27.9227,22.011,"Santa Barbara"
"10079",2045-08-05,17.8454,2045,8,5,2045,217,309,24.3169,21.08115,"Santa Barbara"
"10080",2045-08-06,16.5655,2045,8,6,2045,218,310,26.4482,21.50685,"Santa Barbara"
"10081",2045-08-07,14.629,2045,8,7,2045,219,311,25.5463,20.08765,"Santa Barbara"
"10082",2045-08-08,16.3704,2045,8,8,2045,220,312,30.6726,23.5215,"Santa Barbara"
"10083",2045-08-09,16.0333,2045,8,9,2045,221,313,25.9742,21.00375,"Santa Barbara"
"10084",2045-08-10,16.3047,2045,8,10,2045,222,314,25.3167,20.8107,"Santa Barbara"
"10085",2045-08-11,14.3337,2045,8,11,2045,223,315,25.7144,20.02405,"Santa Barbara"
"10086",2045-08-12,13.1179,2045,8,12,2045,224,316,25.5175,19.3177,"Santa Barbara"
"10087",2045-08-13,12.4712,2045,8,13,2045,225,317,27.5695,20.02035,"Santa Barbara"
"10088",2045-08-14,13.627,2045,8,14,2045,226,318,31.0997,22.36335,"Santa Barbara"
"10089",2045-08-15,17.249,2045,8,15,2045,227,319,28.26,22.7545,"Santa Barbara"
"10090",2045-08-16,17.8866,2045,8,16,2045,228,320,29.3023,23.59445,"Santa Barbara"
"10091",2045-08-17,18.7773,2045,8,17,2045,229,321,29.9845,24.3809,"Santa Barbara"
"10092",2045-08-18,19.2482,2045,8,18,2045,230,322,28.5868,23.9175,"Santa Barbara"
"10093",2045-08-19,18.3667,2045,8,19,2045,231,323,27.9414,23.15405,"Santa Barbara"
"10094",2045-08-20,18.1293,2045,8,20,2045,232,324,27.5728,22.85105,"Santa Barbara"
"10095",2045-08-21,16.8378,2045,8,21,2045,233,325,26.6028,21.7203,"Santa Barbara"
"10096",2045-08-22,19.2153,2045,8,22,2045,234,326,24.63,21.92265,"Santa Barbara"
"10097",2045-08-23,15.7759,2045,8,23,2045,235,327,26.1934,20.98465,"Santa Barbara"
"10098",2045-08-24,19.0228,2045,8,24,2045,236,328,25.5066,22.2647,"Santa Barbara"
"10099",2045-08-25,17.0051,2045,8,25,2045,237,329,28.0744,22.53975,"Santa Barbara"
"10100",2045-08-26,17.1993,2045,8,26,2045,238,330,27.6663,22.4328,"Santa Barbara"
"10101",2045-08-27,18.2682,2045,8,27,2045,239,331,28.4658,23.367,"Santa Barbara"
"10102",2045-08-28,17.9489,2045,8,28,2045,240,332,27.3365,22.6427,"Santa Barbara"
"10103",2045-08-29,16.5572,2045,8,29,2045,241,333,25.6778,21.1175,"Santa Barbara"
"10104",2045-08-30,16.0564,2045,8,30,2045,242,334,26.8498,21.4531,"Santa Barbara"
"10105",2045-08-31,17.0395,2045,8,31,2045,243,335,27.1531,22.0963,"Santa Barbara"
"10106",2045-09-01,16.0638,2045,9,1,2045,244,336,25.6475,20.85565,"Santa Barbara"
"10107",2045-09-02,15.872,2045,9,2,2045,245,337,26.8971,21.38455,"Santa Barbara"
"10108",2045-09-03,16.0162,2045,9,3,2045,246,338,26.1231,21.06965,"Santa Barbara"
"10109",2045-09-04,15.4999,2045,9,4,2045,247,339,25.6133,20.5566,"Santa Barbara"
"10110",2045-09-05,16.0433,2045,9,5,2045,248,340,26.0247,21.034,"Santa Barbara"
"10111",2045-09-06,16.9387,2045,9,6,2045,249,341,26.9498,21.94425,"Santa Barbara"
"10112",2045-09-07,15.103,2045,9,7,2045,250,342,24.1703,19.63665,"Santa Barbara"
"10113",2045-09-08,14.6908,2045,9,8,2045,251,343,24.921,19.8059,"Santa Barbara"
"10114",2045-09-09,14.2436,2045,9,9,2045,252,344,24.9328,19.5882,"Santa Barbara"
"10115",2045-09-10,12.9354,2045,9,10,2045,253,345,22.9149,17.92515,"Santa Barbara"
"10116",2045-09-11,14.2495,2045,9,11,2045,254,346,24.6988,19.47415,"Santa Barbara"
"10117",2045-09-12,14.1927,2045,9,12,2045,255,347,25.0597,19.6262,"Santa Barbara"
"10118",2045-09-13,10.9011,2045,9,13,2045,256,348,26.6229,18.762,"Santa Barbara"
"10119",2045-09-14,16.6959,2045,9,14,2045,257,349,28.3971,22.5465,"Santa Barbara"
"10120",2045-09-15,17.9901,2045,9,15,2045,258,350,27.386,22.68805,"Santa Barbara"
"10121",2045-09-16,17.8066,2045,9,16,2045,259,351,27.3149,22.56075,"Santa Barbara"
"10122",2045-09-17,14.3773,2045,9,17,2045,260,352,26.7157,20.5465,"Santa Barbara"
"10123",2045-09-18,13.5971,2045,9,18,2045,261,353,23.326,18.46155,"Santa Barbara"
"10124",2045-09-19,15.5854,2045,9,19,2045,262,354,24.6595,20.12245,"Santa Barbara"
"10125",2045-09-20,15.9282,2045,9,20,2045,263,355,25.9204,20.9243,"Santa Barbara"
"10126",2045-09-21,14.6817,2045,9,21,2045,264,356,24.594,19.63785,"Santa Barbara"
"10127",2045-09-22,13.7453,2045,9,22,2045,265,357,25.9451,19.8452,"Santa Barbara"
"10128",2045-09-23,12.2701,2045,9,23,2045,266,358,25.9148,19.09245,"Santa Barbara"
"10129",2045-09-24,13.1147,2045,9,24,2045,267,359,26.9974,20.05605,"Santa Barbara"
"10130",2045-09-25,15.0285,2045,9,25,2045,268,360,27.1371,21.0828,"Santa Barbara"
"10131",2045-09-26,14.4639,2045,9,26,2045,269,361,24.0481,19.256,"Santa Barbara"
"10132",2045-09-27,15.5155,2045,9,27,2045,270,362,23.5783,19.5469,"Santa Barbara"
"10133",2045-09-28,12.7798,2045,9,28,2045,271,363,28.0216,20.4007,"Santa Barbara"
"10134",2045-09-29,16.224,2045,9,29,2045,272,364,28.082,22.153,"Santa Barbara"
"10135",2045-09-30,19.8878,2045,9,30,2045,273,365,32.1031,25.99545,"Santa Barbara"
"10136",2045-10-01,22.328,2045,10,1,2046,274,1,33.666,27.997,"Santa Barbara"
"10137",2045-10-02,21.1632,2045,10,2,2046,275,2,30.3142,25.7387,"Santa Barbara"
"10138",2045-10-03,16.6356,2045,10,3,2046,276,3,33.1447,24.89015,"Santa Barbara"
"10139",2045-10-04,14.1027,2045,10,4,2046,277,4,26.3551,20.2289,"Santa Barbara"
"10140",2045-10-05,12.6599,2045,10,5,2046,278,5,22.0933,17.3766,"Santa Barbara"
"10141",2045-10-06,13.2489,2045,10,6,2046,279,6,26.352,19.80045,"Santa Barbara"
"10142",2045-10-07,13.218,2045,10,7,2046,280,7,28.3198,20.7689,"Santa Barbara"
"10143",2045-10-08,13.5087,2045,10,8,2046,281,8,28.5915,21.0501,"Santa Barbara"
"10144",2045-10-09,15.8139,2045,10,9,2046,282,9,28.4972,22.15555,"Santa Barbara"
"10145",2045-10-10,15.0984,2045,10,10,2046,283,10,26.7816,20.94,"Santa Barbara"
"10146",2045-10-11,15.1088,2045,10,11,2046,284,11,24.7578,19.9333,"Santa Barbara"
"10147",2045-10-12,13.7398,2045,10,12,2046,285,12,23.3667,18.55325,"Santa Barbara"
"10148",2045-10-13,13.9915,2045,10,13,2046,286,13,25.9468,19.96915,"Santa Barbara"
"10149",2045-10-14,12.9645,2045,10,14,2046,287,14,27.144,20.05425,"Santa Barbara"
"10150",2045-10-15,15.3313,2045,10,15,2046,288,15,30.7289,23.0301,"Santa Barbara"
"10151",2045-10-16,17.3177,2045,10,16,2046,289,16,31.8242,24.57095,"Santa Barbara"
"10152",2045-10-17,17.8059,2045,10,17,2046,290,17,32.4173,25.1116,"Santa Barbara"
"10153",2045-10-18,14.9817,2045,10,18,2046,291,18,28.9705,21.9761,"Santa Barbara"
"10154",2045-10-19,15.4825,2045,10,19,2046,292,19,27.7952,21.63885,"Santa Barbara"
"10155",2045-10-20,14.9835,2045,10,20,2046,293,20,24.4797,19.7316,"Santa Barbara"
"10156",2045-10-21,15.8383,2045,10,21,2046,294,21,23.6911,19.7647,"Santa Barbara"
"10157",2045-10-22,13.1477,2045,10,22,2046,295,22,24.6119,18.8798,"Santa Barbara"
"10158",2045-10-23,14.6181,2045,10,23,2046,296,23,23.817,19.21755,"Santa Barbara"
"10159",2045-10-24,15.6843,2045,10,24,2046,297,24,28.4074,22.04585,"Santa Barbara"
"10160",2045-10-25,15.1789,2045,10,25,2046,298,25,29.5308,22.35485,"Santa Barbara"
"10161",2045-10-26,18.3856,2045,10,26,2046,299,26,30.4133,24.39945,"Santa Barbara"
"10162",2045-10-27,19.7367,2045,10,27,2046,300,27,31.1885,25.4626,"Santa Barbara"
"10163",2045-10-28,18.6113,2045,10,28,2046,301,28,29.3172,23.96425,"Santa Barbara"
"10164",2045-10-29,14.912,2045,10,29,2046,302,29,24.2733,19.59265,"Santa Barbara"
"10165",2045-10-30,12.042,2045,10,30,2046,303,30,25.4544,18.7482,"Santa Barbara"
"10166",2045-10-31,15.2819,2045,10,31,2046,304,31,29.1363,22.2091,"Santa Barbara"
"10167",2045-11-01,15.2794,2045,11,1,2046,305,32,24.6404,19.9599,"Santa Barbara"
"10168",2045-11-02,12.7511,2045,11,2,2046,306,33,31.9191,22.3351,"Santa Barbara"
"10169",2045-11-03,11.6777,2045,11,3,2046,307,34,30.6349,21.1563,"Santa Barbara"
"10170",2045-11-04,9.8763,2045,11,4,2046,308,35,29.7867,19.8315,"Santa Barbara"
"10171",2045-11-05,8.0049,2045,11,5,2046,309,36,25.3933,16.6991,"Santa Barbara"
"10172",2045-11-06,10.9186,2045,11,6,2046,310,37,26.2464,18.5825,"Santa Barbara"
"10173",2045-11-07,11.0458,2045,11,7,2046,311,38,24.0328,17.5393,"Santa Barbara"
"10174",2045-11-08,8.6393,2045,11,8,2046,312,39,23.2729,15.9561,"Santa Barbara"
"10175",2045-11-09,8.5236,2045,11,9,2046,313,40,19.2782,13.9009,"Santa Barbara"
"10176",2045-11-10,6.123,2045,11,10,2046,314,41,21.7317,13.92735,"Santa Barbara"
"10177",2045-11-11,9.8612,2045,11,11,2046,315,42,20.7447,15.30295,"Santa Barbara"
"10178",2045-11-12,5.8381,2045,11,12,2046,316,43,21.7218,13.77995,"Santa Barbara"
"10179",2045-11-13,6.3256,2045,11,13,2046,317,44,23.2708,14.7982,"Santa Barbara"
"10180",2045-11-14,8.488,2045,11,14,2046,318,45,25.4552,16.9716,"Santa Barbara"
"10181",2045-11-15,9.5219,2045,11,15,2046,319,46,27.2436,18.38275,"Santa Barbara"
"10182",2045-11-16,8.6364,2045,11,16,2046,320,47,25.8073,17.22185,"Santa Barbara"
"10183",2045-11-17,4.6678,2045,11,17,2046,321,48,23.8035,14.23565,"Santa Barbara"
"10184",2045-11-18,7.8946,2045,11,18,2046,322,49,20.9442,14.4194,"Santa Barbara"
"10185",2045-11-19,9.5323,2045,11,19,2046,323,50,22.7833,16.1578,"Santa Barbara"
